Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
445,"Indianapolis, IN, US","Trisha Yearwood and Garth Brooks at Bankers Life Fieldhouse (October 8, 2017)",39.7640468,-86.1554765,0.054241,2017-10-08,19:30:00,Bankers Life Fieldhouse
446,"Atlanta, GA, US","Garth Brooks at Mercedes-benz Stadium (October 12, 2017)",33.7576897,-84.4008285,0.054199,2017-10-12,19:30:00,Mercedes-benz Stadium
447,"Lincoln, NE, US","Trisha Yearwood and Garth Brooks at Pinnacle Bank Arena (October 20, 2017)",40.8184465,-96.7128179,0.054123,2017-10-20,19:00:00,Pinnacle Bank Arena
448,"Lincoln, NE, US","Garth Brooks and Trisha Yearwood at Pinnacle Bank Arena (October 21, 2017)",40.8184465,-96.7128179,0.054116,2017-10-21,19:30:00,Pinnacle Bank Arena
449,"Lincoln, NE, US","Trisha Yearwood and Garth Brooks at Pinnacle Bank Arena (October 21, 2017)",40.8184465,-96.7128179,0.054116,2017-10-21,15:00:00,Pinnacle Bank Arena
450,"Lincoln, NE, US","Trisha Yearwood and Garth Brooks at Pinnacle Bank Arena (October 22, 2017)",40.8184465,-96.7128179,0.054109,2017-10-22,15:00:00,Pinnacle Bank Arena
451,"Lincoln, NE, US","Trisha Yearwood and Garth Brooks at Pinnacle Bank Arena (October 22, 2017)",40.8184465,-96.7128179,0.054109,2017-10-22,19:30:00,Pinnacle Bank Arena
452,"Tacoma, WA, US","Trisha Yearwood and Garth Brooks at Tacoma Dome (November 3, 2017)",47.23634,-122.426834,0.053983,2017-11-03,19:00:00,Tacoma Dome
453,"Tacoma, WA, US","Garth Brooks and Trisha Yearwood at Tacoma Dome (November 4, 2017)",47.23634,-122.426834,0.05398,2017-11-04,19:30:00,Tacoma Dome
454,"Tacoma, WA, US","Trisha Yearwood and Garth Brooks at Tacoma Dome (November 4, 2017)",47.23634,-122.426834,0.05398,2017-11-04,14:00:00,Tacoma Dome
455,"Tacoma, WA, US","Trisha Yearwood and Garth Brooks at Tacoma Dome (November 5, 2017)",47.23634,-122.426834,0.053969,2017-11-05,14:00:00,Tacoma Dome
456,"Tacoma, WA, US","Trisha Yearwood and Garth Brooks at Tacoma Dome (November 5, 2017)",47.23634,-122.426834,0.053969,2017-11-05,19:30:00,Tacoma Dome
457,"Newark, NJ, US","Garth Brooks and Trisha Yearwood with Karyn Rochelle and Mitch Rossell at Prudential Center (December 1, 2017)",40.733747,-74.170268,0.05361,2017-12-01,19:00:00,Prudential Center
458,"Newark, NJ, US","Garth Brooks and Trisha Yearwood at Prudential Center (December 2, 2017)",40.733747,-74.170268,0.0536,2017-12-02,19:30:00,Prudential Center
459,"Newark, NJ, US","Garth Brooks and Trisha Yearwood at Prudential Center (December 3, 2017)",40.733747,-74.170268,0.053588,2017-12-03,19:30:00,Prudential Center
460,"Nashville, TN, US","Trisha Yearwood and Garth Brooks at Bridgestone Arena (December 9, 2017)",36.159949,-86.77857,0.053524,2017-12-09,19:30:00,Bridgestone Arena
461,"Nashville, TN, US","Trisha Yearwood and Garth Brooks at Bridgestone Arena (December 10, 2017)",36.159949,-86.77857,0.053517,2017-12-10,19:30:00,Bridgestone Arena
462,"Nashville, TN, US","Trisha Yearwood and Garth Brooks at Bridgestone Arena (December 15, 2017)",36.159949,-86.77857,0.053463,2017-12-15,19:00:00,Bridgestone Arena
463,"Nashville, TN, US","Garth Brooks and Trisha Yearwood at Bridgestone Arena (December 16, 2017)",36.159949,-86.77857,0.053455,2017-12-16,19:30:00,Bridgestone Arena
464,"Nashville, TN, US","Trisha Yearwood and Garth Brooks at Bridgestone Arena (December 17, 2017)",36.159949,-86.77857,0.053444,2017-12-17,19:30:00,Bridgestone Arena
465,"Nashville, TN, US","Trisha Yearwood and Garth Brooks at Bridgestone Arena (December 22, 2017)",36.159949,-86.77857,0.053408,2017-12-22,19:00:00,Bridgestone Arena
466,"Nashville, TN, US","Garth Brooks and Trisha Yearwood at Bridgestone Arena (December 23, 2017)",36.159949,-86.77857,0.053399,2017-12-23,19:30:00,Bridgestone Arena
467,"Houston, TX, US","Garth Brooks at Rodeo Houston (February 27, 2018)",29.6871556,-95.4054645,0.052979,2018-02-27,None,Rodeo Houston
468,"Houston, TX, US","Garth Brooks at Rodeo Houston (March 18, 2018)",29.6871556,-95.4054645,0.052878,2018-03-18,None,Rodeo Houston
469,"Indio, CA, US",Stagecoach Country Music Festival 2018,33.68233,-116.23892,0.187229,2018-04-27,None,Empire Polo Club
